measurement_id,measured_at,workflow_repository,run_id,run_attempt,run_url,upstream_repository,upstream_ref,upstream_commit,commit_url,ghc,example,runner_os,runner_arch,runner_image,runner_image_version,configuration,benchmark,success,samples,startup_ms,setup_ms,user_time_ms,delayed_time_ms,first_build_ms,average_response_ms,total_time_ms,rules_built,rules_changed,rules_visited,rules_total,rule_edges,ghc_rebuilds,max_residency_mb,allocated_mb
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-cabal-ghc-9.14,2026-08-15T19:27:14.436942Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.14,cabal,Linux,X64,ubuntu24,20260810.271.1,All,code actions after typing burst,True,50,1.26,0.0,63.36,0.09,1.49,0.63,63.46,20,16,1182,2767,9798,248,181.0,119403.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-cabal-ghc-9.14,2026-08-15T19:27:14.436942Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.14,cabal,Linux,X64,ubuntu24,20260810.271.1,All,code actions after cradle edit,False,50,1.23,0.0,0.0,0.0,0.0,0.0,1.84,1996,1845,2147,2763,9798,2,143.0,4939.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-cabal-ghc-9.14,2026-08-15T19:27:14.436942Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.14,cabal,Linux,X64,ubuntu24,20260810.271.1,All,documentSymbols after edit,True,50,1.18,0.0,5.56,1.88,0.99,0.05,7.46,13,11,1156,2733,9640,21,146.0,15161.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-cabal-ghc-9.14,2026-08-15T19:27:14.436942Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.14,cabal,Linux,X64,ubuntu24,20260810.271.1,All,documentSymbols after typing burst,True,50,1.16,0.0,55.96,1.64,1.58,0.56,57.61,13,11,1175,2738,9647,229,178.0,110328.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-cabal-ghc-9.14,2026-08-15T19:27:14.436942Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.14,cabal,Linux,X64,ubuntu24,20260810.271.1,All,hole fit suggestions,True,50,1.21,0.0,16.16,0.02,1.08,0.15,16.2,17,14,1180,2738,9647,51,180.0,28818.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-cabal-ghc-9.14,2026-08-15T19:27:14.436942Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.14,cabal,Linux,X64,ubuntu24,20260810.271.1,All,eval execute single-line code lens,False,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,241.0,38804.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-cabal-ghc-9.14,2026-08-15T19:27:14.436942Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.14,cabal,Linux,X64,ubuntu24,20260810.271.1,All,eval execute multi-line code lens,True,50,1.32,0.0,27.65,0.32,8.81,0.19,27.98,5,3,1051,2921,12096,140,269.0,49772.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,edit-header,True,50,3.74,0.0,14.8,0.47,2.51,0.13,15.28,17,15,1094,8419,30536,2,241.0,44322.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,edit,True,50,2.42,0.0,15.37,0.47,2.97,0.13,15.85,15,14,1091,8418,30536,2,236.0,44971.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,hover,True,50,2.65,0.0,2.4,0.39,2.68,0.0,2.79,7030,7029,7031,8421,30544,2,170.0,11326.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,semanticTokens,True,50,2.95,0.0,22.22,0.44,3.16,0.2,22.67,13,12,1092,8423,30548,2,297.0,67526.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,semanticTokens after typing burst,True,50,2.75,0.0,65.76,0.41,3.89,0.64,66.18,24,22,1101,8423,30548,2,242.0,179801.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,hover after edit,True,50,2.45,0.0,2.84,12.44,2.74,0.0,15.29,22,20,1099,8421,30544,2,240.0,45007.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,hover after typing burst,True,50,2.38,0.0,54.79,11.36,3.65,0.53,66.16,22,20,1099,8420,30544,2,243.0,177047.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,getDefinition,True,50,3.21,0.0,2.02,0.41,2.08,0.0,2.44,5630,5629,5630,8427,30556,2,209.0,11300.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,getDefinition after edit,True,50,2.98,0.0,5.37,8.71,2.99,0.03,14.09,20,18,1103,8427,30556,2,237.0,40932.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,getDefinition after typing burst,False,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13.0,3908.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,completions,True,50,3.01,0.0,3.88,0.28,2.21,0.02,4.17,5617,5616,5617,8423,30540,2,234.0,16510.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,completions after edit,False,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13.0,4013.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,completions after typing burst,True,50,2.35,0.0,61.86,3.97,4.25,0.59,65.84,24,22,1101,8423,30540,2,266.0,174571.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,code actions,True,50,2.33,0.0,2.84,0.47,2.93,0.0,3.31,7042,7040,7049,8439,30586,2,177.0,12302.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,code actions after edit,True,50,3.24,0.0,15.55,0.36,2.26,0.14,15.91,22,19,1101,8439,30586,2,236.0,48130.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,code actions after typing burst,True,50,2.84,0.0,63.04,0.53,3.42,0.61,63.58,26,22,1105,8439,30586,2,238.0,174129.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,code actions after cradle edit,True,50,2.28,0.0,169.66,2.25,4.89,1.69,171.92,2757,1408,5909,8439,30586,100,395.0,365981.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,documentSymbols after edit,True,50,3.01,0.0,8.75,2.99,2.37,0.08,11.74,20,18,1097,8419,30536,2,236.0,35280.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,documentSymbols after typing burst,True,50,3.03,0.0,57.94,2.87,3.01,0.58,60.82,20,18,1097,8419,30536,2,237.0,166633.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,hole fit suggestions,True,50,2.47,0.0,13.81,4.8,6.89,0.12,18.62,20,18,1097,8846,38048,10,315.0,49268.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,eval execute single-line code lens,True,50,2.98,0.0,23.59,5.4,8.14,0.21,28.99,4,3,1089,8871,38128,13,316.0,77929.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.12,2026-08-15T19:45:01.834263Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.12,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,eval execute multi-line code lens,True,50,2.41,0.0,24.68,5.54,8.92,0.21,30.22,4,3,1089,8871,38128,14,325.0,78712.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.14,2026-08-15T19:45:33.170639Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.14,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,edit-header,True,50,4.99,0.0,11.38,7.48,7.46,0.12,18.86,12,11,1089,8604,37726,3,291.0,31241.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.14,2026-08-15T19:45:33.170639Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.14,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,edit,True,50,2.44,0.0,14.59,5.39,7.97,0.12,19.99,12,11,1088,8603,37726,3,320.0,30777.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.14,2026-08-15T19:45:33.170639Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.14,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,hover,True,50,3.56,0.0,2.41,5.41,7.52,0.0,7.83,5810,5809,5810,8606,37734,3,285.0,14979.0
soulomoon/haskell-language-server:31902184415:1:observer-benchmark-lsp-types-ghc-9.14,2026-08-15T19:45:33.170639Z,soulomoon/haskell-language-server,31902184415,1,https://github.com/soulomoon/haskell-language-server/actions/runs/31902184415,haskell/haskell-language-server,master,a4cfaa80ca94beded6f01547a161b37be7b33558,https://github.com/haskell/haskell-language-server/commit/a4cfaa80ca94beded6f01547a161b37be7b33558,9.14,lsp-types,Linux,X64,ubuntu24,20260810.271.1,All,semanticTokens,True,50,2.53,0.0,26.77,5.5,9.02,0.24,32.28,10,9,1089,8608,37738,3,314.0,45539.0
